created_at,username,cleaned_text,hashtags,favorite_count,retweet_count,reply_count,quote_count,image_url,location,lang,tweet_url,engagement,sentiment
2025-09-14 04:53:39+00:00,,apalagi yang bawa bawa ihsg yang padahal investor luar pada kabur mulai dari demo rame sejak akhir agustus an ke september,[],0,0,0,0,,,in,https://x.com/undefined/status/1967089335649660947,0,negative
2025-09-14 04:53:29+00:00,,semenjak pdn jebol red notic sering kali keluar tapi kasus otak demo kerusuhan gak keluar red notic kalian bercanda apa cuman lempar lempar perkara mungkin orang awam gak tahu yak kalo,[],0,0,1,0,,,in,https://x.com/undefined/status/1967089296554553391,0,negative
2025-09-14 04:53:11+00:00,,pak polisi keren banget sabar hadapin demo tapi dpr jangan asal bikin ribut aja ya,[],0,0,0,0,,,in,https://x.com/undefined/status/1967089218796351857,0,negative
2025-09-13 21:41:08+00:00,,buset lu bela mark segininya juga gak bakalan dinikahin sama mark anjir udh kek pacar2 parcok pas demo aja getol banget ngebelainnya,[],0,0,0,0,https://pbs.twimg.com/media/G0weVPqbcAAWrXl.jpg,,in,https://x.com/undefined/status/1966980491430789518,0,negative
2025-09-13 21:18:00+00:00,,ini adalah demo unite the kingdom di london pada 13 sep 2025 dipimpin aktivis tommy robinson estimasi polisi 110000150000 peserta bukan 1 juta seperti klaim akar masalah ketidakpuasan jangka panjang thd imigrasi massal integrasi budaya amp persepsi ketidakadilan,[],0,0,0,0,,,in,https://x.com/undefined/status/1966974670806430160,0,neutral
2025-09-13 23:04:41+00:00,,nanti dikira demo dan atraksi demo yg bertapak jalur karena indonesia yg ngajari,[],0,0,0,0,,,in,https://x.com/undefined/status/1967001515576750525,0,negative
2025-09-13 23:02:27+00:00,,orang bukan nya di selesaikan masalah nya malah disuruh bikin tempat buat demo kan goblok,[],0,0,0,0,,,in,https://x.com/undefined/status/1967000956064985593,0,negative
2025-09-13 22:55:08+00:00,,pelanpelan melek juga yaak semuanya dan hampir bisa dipastikan ini yang demo ratarata orang tajir freepalestine,['freepalestine'],0,0,0,0,,,in,https://x.com/undefined/status/1966999112940999155,0,negative
2025-09-13 22:40:42+00:00,,krna konoha di desain kyak pnjajahan kita di bkin gob lok ma pmerintah mkanya perlu demo lagi buat ganti pejbat2 korup,[],0,0,0,0,,,in,https://x.com/undefined/status/1966995480577298624,0,negative
2025-09-13 22:39:01+00:00,,dan membawa indonesia menjagi bagian dr brics melawan as dollar padahal kondisi indo belum baik2 saja tp malah jadi bagian brics yg belum jelas ke depannya lebih memilih ke tiongkok setelah terjadi demo besar2an yg menewaskan 10 org,"['BRICS', 'BRICS']",0,0,0,0,,,in,https://x.com/undefined/status/1966995057858539589,0,negative
2025-09-13 22:33:19+00:00,,gk usah bikin lah biarkan para rakyat demo buat keluarin aspirasi kalian anggota dpr harus dengar simak cari solusi amp diskusi dengan rakyat dong kalian para pejabat jan sombong jabatan kalian kami yg beri jadi sewajarnya kalian bekerja buat kami sebaik amp setransparan mungkin,[],0,0,0,0,,,in,https://x.com/undefined/status/1966993621879824500,0,negative
2025-09-13 22:24:56+00:00,,apa yg lu harepin dari org yg download x cuma buat liat demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1966991512761495855,0,negative
2025-09-13 22:24:00+00:00,,tatkala semarak demo mahasiswa di ibukota serta diikuti oleh daerah tertentu perlu disikapi oleh pejabat dg langkah positip jangan takut dicaci ato menghindar sambutlah dg piawai bijak berikan jawabanketerangan konkrit tiap masalah yg ada berfikir dewasa jernih piawai,[],0,0,0,0,,,in,https://x.com/undefined/status/1966991279713300715,0,neutral
2025-09-13 23:29:49+00:00,,selama demo yg cenderung anarkis tdk ada sekalipun usaha dr banser utk amankan kondisi dimana mereka skrg apa sudah bubaratau hny pas tgl 25 desember sj munculnya,[],0,0,0,0,,,in,https://x.com/undefined/status/1967007842805969152,0,negative
2025-09-14 09:25:33+00:00,,ayo kita siao siap buat demo ke melon eh,[],0,0,0,0,,,in,https://x.com/undefined/status/1967157762129002606,0,neutral
2025-09-14 09:25:32+00:00,,denger denger gtu nanti ada demo masak dri labs trs pesertanya di lombain nanti,[],0,0,1,0,,,in,https://x.com/undefined/status/1967157760258367705,0,neutral
2025-09-13 22:07:10+00:00,,c64 demo gorba boost by gorbat soft 13 september 2025,[],0,0,0,0,,,in,https://x.com/undefined/status/1966987044267454649,0,neutral
2025-09-13 22:00:23+00:00,,polandia menutup rel jagajaga atau antisipasi demo bem seluruh polandia ke dpr polandia,[],0,0,0,0,,,in,https://x.com/undefined/status/1966985333662511586,0,neutral
2025-09-13 21:55:35+00:00,,ya bener tantangan demo 50 ribu orang itu jadi sorotan utama soal sikapnya yang dianggap arogan meski udah minta maaf dan batalkan kenaikan pbb 250 pada agustus lalu protes warga berlanjut desak mundur dari berita kemungkinan konflik lanjut kalau gak ada dialog terbuka,[],0,0,1,0,,,in,https://x.com/undefined/status/1966984128357953602,0,negative
2025-09-13 21:54:46+00:00,,tapi permasalahan dari bupati pati bukan hanya pajak daerah tapi dia menantang warganya terkait demo kalau dilanjutkan lagi kemungkinan bupati itu akan ngerendahin rakyat pati lagi kan,[],0,0,1,0,,,in,https://x.com/undefined/status/1966983923818525064,0,negative
2025-09-13 21:54:08+00:00,,widih kumpulan2 and aini hanya berani kpmentar stlh kejadian dan waktu kejadian demo besar anda kayak banci sembunyi dimana,[],0,0,1,0,,,in,https://x.com/undefined/status/1966983764195831985,0,negative
2025-09-14 04:40:42+00:00,,adek aku yg kelas 2 sd abis nonton short yt tbtb nanya berarti belum selesai ya mbak demonya kita tuntutan rakyat ini masih belum jelas jawabannya mbak mau demo lagi perang kita nih sama tikus ya tikustikus kantor gurlllll i love you,[],0,0,1,0,,,in,https://x.com/undefined/status/1967086080655847946,0,negative
2025-09-14 04:39:55+00:00,,mestinya sih jangan ngomong saja tunjukan dengan langkah dan tindakan nyatacontohnya contohnya uu tni secepat kilat bahkan kebut larut malam dan tok sah meskipun semoat di dan demosayang itu bukan untuk rakyat,[],0,0,0,0,,,in,https://x.com/undefined/status/1967085881241784708,0,negative
2025-09-14 04:39:54+00:00,,si mekeng golkar yang waktu demo terlihat di australia jalan punya emco asset management reksadana bodong yang menipu banyak nasabah yang sampai saat ini tidak kembali uangnya cc,[],0,0,0,0,,,in,https://x.com/undefined/status/1967085878993711132,0,negative
2025-09-14 04:39:12+00:00,,langkah kaki kita hari ini bukti nyata kalau perubahan bisa dimulai lewat demo yang santun dan beradab,[],0,0,0,0,https://pbs.twimg.com/media/G0x-Ai1agAAPxKn.jpg,,in,https://x.com/undefined/status/1967085702967095707,0,positive
2025-09-14 04:57:34+00:00,,yang saya heran dari pendemo yang pegang uang apbn itu presiden yang bikin kebijakan presiden kok yang di demo dpr,[],0,0,0,0,,,in,https://x.com/undefined/status/1967090322481336400,0,negative
2025-09-14 04:57:06+00:00,,pentingnya moral dan profesional pak polisi keren dpr nih kudu belajar gak sembarangan demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1967090205678334371,0,positive
2025-09-14 04:56:55+00:00,,salut sama pak polisi yang profesional dpr batasi deh demo yang malah bikin chaos gitu,[],0,0,0,0,,,in,https://x.com/undefined/status/1967090161331933471,0,negative
2025-09-14 04:55:54+00:00,,ini abang abangan demo kayak bocah freak ternyata ya,[],0,0,0,0,,,in,https://x.com/undefined/status/1967089901813592528,0,negative
2025-09-14 04:55:31+00:00,,respect banget buat pak polisi yang kerja keras dpr juga kudu lebih mikir pengaruh demo ke bangsa,[],0,0,0,0,,,in,https://x.com/undefined/status/1967089807571775622,0,positive
2025-09-13 17:34:17+00:00,,kalo ga happy ending gue demo ke kantor hutan rimba itu,[],0,0,0,0,,,in,https://x.com/undefined/status/1966918367878742322,0,negative
2025-09-13 17:32:48+00:00,,setelah demo kemarin di surabaya banyak bgt karangan bunga yg memuji isilop bjir sayang duitnya mending buat topup robux,[],0,0,2,0,,,in,https://x.com/undefined/status/1966917995416219986,0,positive
2025-09-13 17:31:30+00:00,,ada apaa ini kamu udah update amrta ya kak ohiya bener jadi inget shn udah masuk di atma btw gimana dokter shn selamat kan waktu demo itu yg disuruh ka betul sheng udah update ihhhh buru baca selamat dong kak itu buktinya tuh tellonym,['tellonym'],0,0,0,0,,,in,https://x.com/undefined/status/1966917667924963600,0,negative
2025-09-13 17:30:31+00:00,,gua terakhir khawatirin dia ya pas ini karena smk5 solo paling deket sama stadion manahan pas ada demo disana baliknya bneran chaos ada angkatannya dia yg wajahnya ditembak aparat di batang hidung krna ketuduh ikut demo pdhl cuma mau balik sekolah,[],0,0,0,0,,,in,https://x.com/undefined/status/1966917422658757013,0,negative
2025-09-13 22:23:42+00:00,,kalau mature versi pemerintah mature ring semeton sinami sampunang panik sampunang demo ngoreng taluh lan cinta damai,[],0,0,1,0,,,in,https://x.com/undefined/status/1966991203238645785,0,negative
2025-09-13 22:18:47+00:00,,pelaku demo segera di proses hukum pembantaian demo segera naik pakngkat luar biasa sekarang gantia indonesia yg turun nepal,[],0,0,0,0,,,in,https://x.com/undefined/status/1966989965335949394,0,negative
2025-09-13 22:17:59+00:00,,dampak lo joget2 terjadi demo dan rusuh dimanamana ko,[],0,0,0,0,,,in,https://x.com/undefined/status/1966989765544473093,0,negative
2025-09-13 22:13:30+00:00,,ga salah tpi ironis lu bilang kek gitu karna ideologi yang didukung charlie adalah ideologi yang mempromosikan ketidakadilan dan mendukung pembungkaman immigran g dapat due process dan mahasiswa demo antiisrael di tangkapin,[],0,0,1,0,,,in,https://x.com/undefined/status/1966988637482156235,0,negative
2025-09-14 09:03:24+00:00,,rakyat lagi ributin soal demo agustus kelabu amp kasus affan ehh dia lagi enak2an mau ngerukkin raja ampat lagi,[],0,0,0,0,,,in,https://x.com/undefined/status/1967152187567722717,0,negative
2025-09-14 09:02:03+00:00,,lpsk turut investigasi kematian mahasiswa unnes saat demo di semarang lpsk unnes demo beritaterkini,"['lpsk', 'unnes', 'demo', 'beritaterkini']",0,0,0,0,,,in,https://x.com/undefined/status/1967151851599704110,0,neutral
2025-09-14 09:01:36+00:00,,naikan upah demo bayaran,[],0,0,0,0,,,in,https://x.com/undefined/status/1967151737992868110,0,neutral
2025-09-14 09:00:06+00:00,,demo minta 19 juta lapangan kerja,[],0,0,0,0,,,in,https://x.com/undefined/status/1967151357041004975,0,negative
2025-09-14 08:58:00+00:00,,ini mau demo apa nyari jobfair dah,[],0,0,0,0,,,in,https://x.com/undefined/status/1967150829611471131,0,negative
2025-09-14 08:57:26+00:00,,sebaiknya kapolri menyimak baik² demo pemuda nepal,[],0,0,0,0,,,in,https://x.com/undefined/status/1967150687021854725,0,neutral
2025-09-14 09:26:59+00:00,,barusan mbatin ih kangen ke kechub deh seminggu yg lalu ak ke kechub eh tb2 mbak el chat di grup hahahahah demo lg dong,[],0,0,0,0,,,in,https://x.com/undefined/status/1967158123162108330,0,positive
2025-09-14 09:26:49+00:00,,ayo demo lagi jangan males huhu masa mau watch movie aja ada video presiden segala,[],0,0,0,0,,,in,https://x.com/undefined/status/1967158082292838478,0,negative
2025-09-13 17:42:25+00:00,,ibu anna adalah seorang ibu rumah tangga yang menjadi sorotan publik karena keberaniannya dalam demo 178 tuntutan rakyat kepada dpr yang disuarakan pada tanggal 28 agustus 2025 22,[],0,0,0,0,https://pbs.twimg.com/media/G0vnrg5bkAAvgnN.jpg,,in,https://x.com/undefined/status/1966920417333137523,0,neutral
2025-09-13 17:37:00+00:00,,aksi demo selesai layanan spkt dan skck polda diy kembali dibuka,[],0,0,0,0,,,in,https://x.com/undefined/status/1966919053571703199,0,neutral
2025-09-13 17:35:52+00:00,,katanya fiksi bisa meningkatkan empati gue rasa bener sih gue jadi kebayang lebih jelas apa rasanya dari keluarga yang anggota keluarganya jadi korban jiwa polisi atau tentara pas demo,[],0,0,1,0,,,in,https://x.com/undefined/status/1966918767117832467,0,negative
2025-09-13 17:35:46+00:00,,di depan kantor polisi kaa sama grahadi kemarin yg tikum demo,[],0,0,1,0,,,in,https://x.com/undefined/status/1966918742979563791,0,neutral
2025-09-14 04:51:43+00:00,,kalau emang menjadi satu diitunggu demo dan turun aksinya melawan kating yah dek,[],0,0,1,0,,,in,https://x.com/undefined/status/1967088852830744579,0,negative
2025-09-14 04:50:12+00:00,,pak polisi tetep jaga kode etik tapi dpr jangan suka pelintir isu jadi bikin demo anarkis,[],0,0,0,0,,,in,https://x.com/undefined/status/1967088469160902693,0,negative
2025-09-14 04:50:11+00:00,,jadi kalau ada demo terus kerusuhan itu langsung darurat militer gitu coba baca nih,[],0,0,1,0,,,in,https://x.com/undefined/status/1967088463146295316,0,negative
2025-09-14 04:49:52+00:00,,damnnn kemarin kena kerusuhan demo nggak galaxy,[],0,0,1,0,,,in,https://x.com/undefined/status/1967088387162337465,0,negative
2025-09-14 05:12:28+00:00,,hak warga negara menko yusril tanggapi polda sulsel digugat rp800 m soal pengamanan demo lewat com,[],0,0,0,0,https://pbs.twimg.com/media/G0yFotvbcAQUxC-.jpg,,in,https://x.com/undefined/status/1967094074374320256,0,neutral
2025-09-14 05:11:01+00:00,,samaa gara2 abis demo lebih takut dari sebelumnya mau izin,[],0,0,1,0,,,in,https://x.com/undefined/status/1967093708949721344,0,negative
2025-09-14 05:09:15+00:00,,proyek tergoblek lapangan kerja ga dikasih lapangan demo malah buat tambah cuan kerja yang bener pasti ga ada yang demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1967093264718458917,0,negative
2025-09-14 05:05:51+00:00,,berdasarkan laporan the kathmandu post dan reuters 14 sept 2025 gen z di nepal protes korupsi amp ketidakadilan ekonomi banyak dari kalangan mahasiswa amp pekerja muda bukan hanya pekerja kasar miskin di indonesia gen z juga aktif di isu reformasi seperti demo 2019 maksud,[],0,0,1,0,,,in,https://x.com/undefined/status/1967092408769987063,0,negative
2025-09-14 05:05:05+00:00,,wajib atau aku demo gedung dpr seoul,[],0,0,0,0,,,in,https://x.com/undefined/status/1967092215999811679,0,neutral
2025-09-14 05:04:54+00:00,,ini minta di demo seperti nepal,[],0,0,0,0,,,in,https://x.com/undefined/status/1967092167425618356,0,negative
2025-09-14 05:04:06+00:00,,waras darimana halaman dpr itu sudah sangat luas cukup untuk menampung demo menjadi masalah karena gerbang kompleks dpr memilih ditutup ketika ada demo lagian yg pegang apbn itu pemerintah yg bikin kebijakan pemerintah kenapa demonya ke dpr,[],0,0,0,0,,,in,https://x.com/undefined/status/1967091967227294068,0,negative
2025-09-14 05:01:54+00:00,,yang ka nala ituuu kemaren belum jadi karena demo jadi di reschedule jadinya tgl 20 katanya mau buka slot lagii,[],0,0,1,0,,,in,https://x.com/undefined/status/1967091411813363730,0,neutral
2025-09-13 16:04:14+00:00,,gak sekalian di bawah tanah aja jadi yg ke 16 kali bukan demo tapi ngelayat,[],0,0,0,0,,,in,https://x.com/undefined/status/1966895707258069057,0,negative
2025-09-13 16:04:01+00:00,,konten ferry irwandi yang bermasalah adalah video analisisnya tentang penangkapan personel tni di palembang disebut hoaks oleh tni dan klaim darurat militer di balik kerusuhan demo tanpa bukti kuat tni anggap menyesatkan picu kegaduhan dan langgar uu seperti pencemaran,[],0,0,0,0,,,in,https://x.com/undefined/status/1966895652438503499,0,negative
2025-09-13 16:02:20+00:00,,ya itulah kenapa orang turun demo,[],0,0,1,0,,,in,https://x.com/undefined/status/1966895228130124041,0,negative
2025-09-13 16:01:25+00:00,,kayaknya di tahun segitu emang belum ada kejadian orang ditembakin pas demo malem ya even naran aja ga bisa ngeliat situasi itu bahaya,[],0,0,0,0,,,in,https://x.com/undefined/status/1966895000282919313,0,negative
2025-09-13 15:57:38+00:00,,suara rakyat tidak didengar demo diabaikan media sosial dianggap angin lalu forum resmi jarang ditindaklanjuti padahal pejabat digaji dari pajak rakyat,[],0,0,1,0,,,in,https://x.com/undefined/status/1966894047328694342,0,negative
2025-09-13 15:57:01+00:00,,emang wkwk kemarin demo juga yang pada komen buat cancel ya yang ga nonton,[],0,0,0,0,,,in,https://x.com/undefined/status/1966893891858420007,0,negative
2025-09-13 15:57:00+00:00,,menerima yg demo aja susah apalagi buat lapangan demo di parlemen apa gak takut di boikot dprmpr menteri kita ini,[],0,0,0,0,,,in,https://x.com/undefined/status/1966893886762283340,0,negative
2025-09-13 17:02:48+00:00,,sok keren mari kita demo khemjira the series ep6 เขมจราตองรอดep6,['เขมจ'],0,0,1,0,,,in,https://x.com/undefined/status/1966910448403661001,0,positive
2025-09-13 16:18:54+00:00,,enaknya kalo kita paham product knowledge misal ada client tanya bisa diset jd abcd ga mba kita tinggal jawab cas cis cus aja dan omongan kita bnrn bisa dibuktikan lewat demo yg kita peragain sendirii,[],0,0,0,0,,,in,https://x.com/undefined/status/1966899398757282062,0,positive
2025-09-13 16:16:57+00:00,,majalah tempo edisi 8 september 2025 bikin cerita bombastis mereka menuding seorang berinisial sr sebagai admin grup whatsapp provokator demo ini bukan lagi karya jurnalistik tapi dongeng yang dibungkus seolaholah berita tempo hoaxmedia faktabukanfiksi,"['Tempo', 'HoaxMedia', 'FaktaBukanFiksi']",0,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1966898313632067584/img/0GO5F4lmN7ZvWXyb.jpg,,in,https://x.com/undefined/status/1966898908203991526,0,negative
2025-09-13 16:14:46+00:00,,ya enggak lu harus tolak bro lu promosiin demo anti islam sekarang,[],0,0,3,3,,,in,https://x.com/undefined/status/1966898356430700845,0,negative
2025-09-13 16:12:54+00:00,,kok gue ga dikasi tau ada demo belum belanja hueee,[],0,0,1,0,,,in,https://x.com/undefined/status/1966897890477175145,0,negative
2025-09-13 16:12:42+00:00,,adu mekanik dijalan aja pas demo dibikin tandingan pro jokowi kan sedikit kalau demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1966897837259846050,0,negative
2025-09-13 21:16:55+00:00,,ini kenapa ceritain lengkap akar masalahnya dan tuntuan demo itu apa saja,[],0,0,1,0,,,in,https://x.com/undefined/status/1966974398826770927,0,negative
2025-09-13 21:10:06+00:00,,poros tertentu di masyarakat tidak adil kalau semua partai semua kebijakan dpr adalah tidak mewakili rakyat mnrtku terkadang kita tak melulu harus menyebut aksi demo itu adalah suara rakyat kita perlu menyebutnya sesekali sebagai poros rakyat yang blm brbntk partai,[],0,0,1,0,,,in,https://x.com/undefined/status/1966972680164483198,0,negative
2025-09-13 21:10:05+00:00,,agaknya aku setuju dengan stetmen pak menkeu baru dia menyebut sebagian kecil rakyat merujuk kepada demo di depan kantor dpr akhir agus lalu dpr adalah orangorang yang dipilih rakyat kaderkader di dalam partai juga rakyat partaipartai mewakili poros,[],0,0,1,0,,,in,https://x.com/undefined/status/1966972677631172615,0,negative
2025-09-14 05:21:03+00:00,,wah makin ngawur ini akan ada demo lagi nih,[],0,0,0,0,,,in,https://x.com/undefined/status/1967096231219654976,0,negative
2025-09-14 05:20:48+00:00,,jangan lambat yusril pelaku demo ricuh segera diproses hukum tak tunggu tim independen lewat com,[],0,0,0,0,,,in,https://x.com/undefined/status/1967096171907932521,0,neutral
2025-09-14 05:20:24+00:00,,kpu yg jadi sarang penyamun udah saatnya dijadikan target demo berikutnya,[],0,0,0,0,,,in,https://x.com/undefined/status/1967096067570467176,0,negative
2025-09-14 05:19:12+00:00,,trus kalau udh di lapangan mau diapain org2 yg demo itu,[],0,0,0,0,,,in,https://x.com/undefined/status/1967095767556088253,0,negative
2025-09-13 15:53:00+00:00,,demo ke melon bisa ngga sih,[],0,0,1,0,,,in,https://x.com/undefined/status/1966892880360079376,0,negative
2025-09-13 15:51:52+00:00,,btw kabar demo gimana,[],0,0,0,0,,,in,https://x.com/undefined/status/1966892593733841241,0,neutral
2025-09-13 15:51:18+00:00,,kayaknya mah makin kgk didenger dah org kemaren demo di depan gerbang aja pada wfh,[],0,0,0,0,,,in,https://x.com/undefined/status/1966892451739914640,0,negative
2025-09-13 15:50:51+00:00,,polisi tangkap maling mesin atm saat demo ricuh di makassar,[],0,0,0,0,,,in,https://x.com/undefined/status/1966892340192440417,0,neutral
2025-09-13 15:50:47+00:00,,demo apa ya,[],0,0,1,0,,,in,https://x.com/undefined/status/1966892321720676568,0,negative
2025-09-13 15:50:27+00:00,,gak perlu di demo ternyata,[],0,0,1,0,,,in,https://x.com/undefined/status/1966892239998906752,0,negative
2025-09-13 15:45:50+00:00,,moshimo negai hitotsu dake kanau nara kimi no soba de nemurasete donna basho demo ii yo,[],0,0,0,0,https://pbs.twimg.com/tweet_video_thumb/G0vNAcBWIAAHSdE.jpg,,in,https://x.com/undefined/status/1966891078105113017,0,neutral
2025-09-13 15:45:39+00:00,,udah begitu banyak korban dari demo kemarin tapi pemerintah kita tetep gamau berubah malah lanjut ijinin tambang ilegal di raja ampat lalu lihat bapak ini menangis karena kampung halamannya di rempang juga mengalami hal yang sama,[],0,0,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1966890993145552896/pu/img/mCdQZ26t_QGB3n3S.jpg,,in,https://x.com/undefined/status/1966891031158554742,0,negative
2025-09-13 16:11:20+00:00,,demo coba kak siapa tau abis ini di acc,[],0,0,1,0,,,in,https://x.com/undefined/status/1966897496049004639,0,negative
2025-09-13 16:11:11+00:00,,inimah kalo leowon kaga debut se peserta boys planet ikutan demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1966897456349933894,0,neutral
2025-09-13 16:05:52+00:00,,netizen pada sotoy katanya nepal bakal tambah kacau lah apalah tuh makan tuh ga lebih dari 2 minggu ngadain demo jatuhin rezim beresin jalan ngelantik pemimpin baru harihari balik normal lagi,[],0,0,0,0,,,in,https://x.com/undefined/status/1966896117062516872,0,negative
2025-09-13 16:05:07+00:00,,bekeng demo lepah g keto api sarong,[],0,0,0,0,,,in,https://x.com/undefined/status/1966895928998343003,0,neutral
2025-09-13 15:33:50+00:00,,bapakku jg 02 voters tp skrg dia kl bahas politik emosi maki2 pilihan dy sndri blio nyesel berat kmrn bhkn nangis waktu liatin demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1966888055345999906,0,negative
2025-09-13 15:33:39+00:00,,jangan bilang ini tanwakrailert lagi coba distracted si trin biar nggak ikutan demo tapi si trin malah ikut alhasil tanwa dihajar krailert gitu tanwatrin we hold on shineep7,['ShineEP7'],0,0,0,0,,,in,https://x.com/undefined/status/1966888009107993039,0,negative
2025-09-13 15:56:11+00:00,,demo malem malem ya allah iya lah ini mah dibunuh semua,[],0,0,1,0,,,in,https://x.com/undefined/status/1966893683367944641,0,negative
2025-09-13 15:56:05+00:00,,nih lu baca liat dah demo yang elu hebathebatin tadi pendemo anti imigran malah kaya pedemo kemarin disini rusuh ini gausah diframing udah kelihatan kemunafikan mereka sama penegakan hukum masih lu dukung kaga,[],0,0,1,2,,,in,https://x.com/undefined/status/1966893655224140127,0,negative
2025-09-13 15:55:30+00:00,,dalang demo rusuh ya jkw,[],0,0,0,0,,,in,https://x.com/undefined/status/1966893510709440553,0,negative
2025-09-13 15:54:59+00:00,,beropini juga bijak katanya negara demo kra si,[],0,0,0,0,,,in,https://x.com/undefined/status/1966893380367233464,0,negative
2025-09-14 05:01:50+00:00,,indonesia udh demo duluan tapi nepal sudah mencapai kesepakatan dan kita masih digantung sama parlemen yang bahkan tidak punya sedikit kesadaran untuk mundur,[],0,0,0,0,,,in,https://x.com/undefined/status/1967091397439484418,0,negative
2025-09-14 05:01:15+00:00,,pak polisi tetap tenang dan profesional dpr harus belajar lebih bijak bilang demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1967091249850314870,0,neutral
2025-09-14 04:59:43+00:00,,pak polisi udah keren banget tapi dpr harus sadar kalau demo gak selalu solusi terbaik,[],0,0,0,0,,,in,https://x.com/undefined/status/1967090862871240885,0,negative
2025-09-14 04:59:25+00:00,,orang pada demo dia malah pacaran tone deaf,[],0,0,0,0,,,in,https://x.com/undefined/status/1967090787583435205,0,negative
2025-09-14 05:50:10+00:00,,ngedenger bagir manan bilang dengan bangga kalau beliau tukang demo waktu jadi mahasiswa adalah hal terbaik yang terjadi pada gue hari ini what a feelinggggg,[],0,0,0,0,,,in,https://x.com/undefined/status/1967103561957077268,0,positive
2025-09-14 05:48:24+00:00,,dari sisi lainnya kita harus jg bersyukur dg adanya protes thd islam berarti agama ini berkembang pesat di inggris shgga byk penganut agama lin kuatir dan lalu demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1967103115599245467,0,positive
2025-09-14 05:45:29+00:00,,mana hasil kerja utk korban demo kemarin mana hasil kerjamu utk saudara2 mu di papua sana nggedabrus thok,[],0,0,0,0,,,in,https://x.com/undefined/status/1967102382678151264,0,negative
2025-09-14 05:44:47+00:00,,video ricuh demo di london 26 polisi luka 25 pendemo ditangkap,[],0,0,0,0,,,in,https://x.com/undefined/status/1967102204571210076,0,neutral
2025-09-14 05:25:22+00:00,,buatin gue sm elmo ghan tp jgn lupa apus sblm demo,[],0,0,2,0,,,in,https://x.com/undefined/status/1967097317842161746,0,neutral
2025-09-14 05:22:59+00:00,,pantas banyak calon haji ngantredemo dong ke solo,[],0,0,0,0,,,in,https://x.com/undefined/status/1967096719306584418,0,negative
2025-09-13 15:25:27+00:00,,selain demo buruh bisa melakukan protes ump lewat jalur lain,[],0,0,0,0,https://pbs.twimg.com/media/G0vIS4QbkAAI3mU.jpg,,in,https://x.com/undefined/status/1966885947049734178,0,neutral
2025-09-13 15:24:14+00:00,,bikin demo gitu ya join jadi vocalist rattlesnake brothers gitu ya astaga pd bgt tai,[],0,0,0,0,,,in,https://x.com/undefined/status/1966885640219639981,0,negative
2025-09-13 15:23:33+00:00,,kerusuhan akibat demo kemarin tdk jadi bahan pelajaran mentalitasnya msh tetap saja mau ngibulin rakyat semoga ku tdk seperti di nepal,[],0,0,0,0,,,in,https://x.com/undefined/status/1966885471080079545,0,negative
2025-09-13 15:23:09+00:00,,apa gak terpikir kalo rakyat jelita dari papua irian jaya atau aceh mau demo dprri harus ke jakarta sebetulnya ada sarana lapor tapi banyak instansi dan lembaga tdk merespon baik,[],0,0,0,0,,,in,https://x.com/undefined/status/1966885367413698608,0,negative
2025-09-13 15:23:02+00:00,,gw udh di demo massal,[],0,0,0,0,,,in,https://x.com/undefined/status/1966885339676766503,0,negative
2025-09-13 15:22:57+00:00,,dpr kaga bebenah juga kaya nya di demo berjilid2 juga isi nya seperti nya ini smua,[],0,0,0,0,,,in,https://x.com/undefined/status/1966885317425979439,0,negative
2025-09-13 15:21:43+00:00,,ih parjo dimana2 sama aj y kalo ada demo maunya dinaikin sampe agresi,[],0,0,0,0,,,in,https://x.com/undefined/status/1966885007517249769,0,negative
2025-09-13 15:44:11+00:00,,demo antiimigran di london bentrok terjadi dengan pengunjuk rasa lain sekitar 100000 orang ikut rally unite the kingdom atas panggilan tommy robinson massa meneriakkan slogan soal imigrasi amp identitas nasional sambil membawa poster ambil kembali negeri kita dan,[],0,0,1,0,https://pbs.twimg.com/ext_tw_video_thumb/1966890234261712897/pu/img/ItGIo0C1IVk__LI9.jpg,,in,https://x.com/undefined/status/1966890661397098603,0,neutral
2025-09-13 15:43:18+00:00,,ktaku si kita demo ka,[],0,0,1,0,,,in,https://x.com/undefined/status/1966890437693816932,0,neutral
2025-09-13 15:41:02+00:00,,masalah demo kemarin masih tone deaf yaa hmm bilang aja gini kita putus ya km terlalu bodoh buat aku,[],0,0,1,0,,,in,https://x.com/undefined/status/1966889869118239109,0,negative
2025-09-13 15:40:17+00:00,,kyknya demo kemarin msh kurang tandain dewan yg pny dapur mbg kita sowan yuk,[],0,0,0,0,,,in,https://x.com/undefined/status/1966889678449344733,0,neutral
2025-09-13 15:39:33+00:00,,baca kala senggang tentang jolly rogers dan rentetan demo di pelbagai negara,[],0,0,0,0,,,in,https://x.com/undefined/status/1966889494751387716,0,neutral
